#mapping_set_id: https://w3id.org/sssom/commons/mouse-human/mappings/mp_hp_mgi_lex.sssom.tsv
#mapping_set_title: All mappings of MP terms to HPO terms generated by MGI
#mapping_set_description: "Mappings created by Mouse Genome Informatics (MGI) by lexical matches between term and synonym labels. Lexical mappings are made by comparing the text of each label and calling a match whenever the labels are identical. Term label to term label matches are all skos:exactMatch. Term label to synonym label are made depending on the synonym type (eg. exact synonym = exactMatch). For narrow and broad synonyms the match type is identical to synonym type when the match is HP term label to MP synonym label but reversed when it is MP term label to HP synonym label. Synonym to synonym matches are made for exact synonyms to any other type of synonym the same as for term label to synonym matches. Non-exact to non-exact synonym matches are currently only made for HP narrow to MP narrow (this is a broadMatch). The other possible matches either had no examples or gave incorrect matches and thus were not included in the mappings. Matches were reviewed manually during the creation of the mapping pipeline but are not routinely manually reviewed. Pipeline was created in 2024 and matches are updated regularly."
#creator_id:
# - orcid:0000-0003-4606-0597
# - ror:021sy4w91
#license: https://creativecommons.org/licenses/by/4.0/
#object_source: obo:hp
#subject_source: obo:mp
#curie_map:
# HP: http://purl.obolibrary.org/obo/HP_
# MP: http://purl.obolibrary.org/obo/MP_
# skos: http://www.w3.org/2004/02/skos/core#
# orcid: https://orcid.org/
# ror: https://ror.org/
# wikidata: https://www.wikidata.org/wiki/
# obo: http://purl.obolibrary.org/obo/
# semapv: https://w3id.org/semapv/vocab/
object_id	object_label	predicate_id	confidence	subject_id	subject_label	mapping_justification	mapping_tool	mapping_date	object_match_field	subject_match_field	match_string
HP:0000692	Tooth malposition	skos:exactMatch	0.9	MP:0030540	misaligned teeth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	misalignment of teeth
HP:0000692	Tooth malposition	skos:exactMatch	0.9	MP:0030540	misaligned teeth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	abnormal teeth spacing
HP:0000692	Tooth malposition	skos:exactMatch	0.9	MP:0030540	misaligned teeth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	abnormality of alignment of teeth
HP:0000692	Tooth malposition	skos:exactMatch	0.9	MP:0030540	misaligned teeth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	abnormality of teeth spacing
HP:0000692	Tooth malposition	skos:exactMatch	0.9	MP:0030540	misaligned teeth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	crooked teeth
HP:0000692	Tooth malposition	skos:exactMatch	0.9	MP:0030540	misaligned teeth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	malaligned teeth
HP:0000692	Tooth malposition	skos:exactMatch	0.9	MP:0030540	misaligned teeth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	malposition of teeth
HP:0000692	Tooth malposition	skos:exactMatch	0.9	MP:0030540	misaligned teeth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	malpositioned teeth
HP:0000692	Tooth malposition	skos:exactMatch	0.9	MP:0030540	misaligned teeth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	abnormal dental position
HP:0000473	Torticollis	skos:exactMatch	0.9	MP:0030126	torticollis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	loxia
HP:0000473	Torticollis	skos:exactMatch	0.9	MP:0030126	torticollis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	cervical dystonia
HP:0000473	Torticollis	skos:exactMatch	0.9	MP:0030126	torticollis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	wry neck
HP:0000473	Torticollis	skos:exactMatch	0.9	MP:0030126	torticollis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	spasmodic torticollis
HP:0005160	Total anomalous pulmonary venous return	skos:exactMatch	0.9	MP:0010441	total anomalous pulmonary venous connection	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	TAPVR
HP:0005160	Total anomalous pulmonary venous return	skos:exactMatch	0.9	MP:0010441	total anomalous pulmonary venous connection	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	TAPVC
HP:0005160	Total anomalous pulmonary venous return	skos:exactMatch	0.9	MP:0010441	total anomalous pulmonary venous connection	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	TAPVD
HP:0005160	Total anomalous pulmonary venous return	skos:exactMatch	0.9	MP:0010441	total anomalous pulmonary venous connection	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	total anomalous pulmonary venous drainage
HP:0001669	Transposition of the great arteries	skos:exactMatch	0.9	MP:0004110	transposition of great arteries	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	TGA
HP:0001337	Tremor	skos:exactMatch	0.9	MP:0000745	tremors	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	tremor
HP:0000243	Trigonocephaly	skos:exactMatch	0.9	MP:0030368	trigonocephaly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	triangular skull shape
HP:0000243	Trigonocephaly	skos:exactMatch	0.9	MP:0030368	trigonocephaly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	wedge shaped skull
HP:0000243	Trigonocephaly	skos:exactMatch	0.9	MP:0030368	trigonocephaly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	triangular cranium shape
HP:0000243	Trigonocephaly	skos:exactMatch	0.9	MP:0030368	trigonocephaly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	wedge shaped cranium
HP:0001660	Truncus arteriosus	skos:exactMatch	0.9	MP:0002633	persistent truncus arteriosus	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	common arterial trunk
HP:0001970	Tubulointerstitial nephritis	skos:exactMatch	0.9	MP:0011405	tubulointerstitial nephritis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	interstitial nephritis
HP:0100333	Unilateral cleft lip	skos:exactMatch	0.9	MP:0031447	unilateral cleft upper lip	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	unilateral cheiloschisis
HP:0100333	Unilateral cleft lip	skos:exactMatch	0.9	MP:0031447	unilateral cleft upper lip	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	one sided cleft upper lip
HP:0000122	Unilateral renal agenesis	skos:exactMatch	0.9	MP:0003604	single kidney	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	unilateral kidney agenesis
HP:0000074	Ureteropelvic junction obstruction	skos:exactMatch	0.9	MP:0011491	ureteropelvic junction obstruction	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	pelviureteric junction obstruction
HP:0001629	Ventricular septal defect	skos:exactMatch	0.9	MP:0010402	ventricular septal defect	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	VSD
HP:0002119	Ventriculomegaly	skos:exactMatch	0.9	MP:0012676	dilated brain ventricle	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	dilated cerebral ventricles
HP:0002119	Ventriculomegaly	skos:exactMatch	0.9	MP:0012676	dilated brain ventricle	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	dilated cerebral ventricle
HP:0002948	Vertebral fusion	skos:exactMatch	0.9	MP:0004612	fusion of vertebral bodies	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	vertebral body fusion
HP:0008422	Vertebral wedging	skos:exactMatch	0.9	MP:0021137	abnormal wedge-shaped vertebrae	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	wedged vertebrae
HP:0030867	Vertical orbital dystopia	skos:exactMatch	0.9	MP:0030253	vertical orbital dystopia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	eyes at different heights
HP:0030867	Vertical orbital dystopia	skos:exactMatch	0.9	MP:0030253	vertical orbital dystopia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	misaligned eyes
HP:0030867	Vertical orbital dystopia	skos:exactMatch	0.9	MP:0030253	vertical orbital dystopia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	unequal eye height
HP:0000076	Vesicoureteral reflux	skos:exactMatch	0.9	MP:0001948	vesicoureteral reflux	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	vesicoureteric reflux
HP:0000076	Vesicoureteral reflux	skos:exactMatch	0.9	MP:0001948	vesicoureteral reflux	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	VUR
HP:0000076	Vesicoureteral reflux	skos:exactMatch	0.9	MP:0001948	vesicoureteral reflux	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	ureteral reflux
HP:0033237	Visceral epithelial cell detachment	skos:exactMatch	0.9	MP:0011869	detached podocyte	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	podocyte detachment
HP:0030319	Weakness of facial musculature	skos:exactMatch	0.9	MP:0031314	facial muscle weakness	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	reduced facial muscle strength
HP:0030319	Weakness of facial musculature	skos:exactMatch	0.9	MP:0031314	facial muscle weakness	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	decreased facial muscle strength
HP:0000260	Wide anterior fontanel	skos:exactMatch	0.9	MP:0000085	large anterior fontanelle	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	large anterior fontanel
HP:0010537	Wide cranial sutures	skos:exactMatch	0.9	MP:0030029	wide cranial sutures	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	open cranial sutures
HP:0010537	Wide cranial sutures	skos:exactMatch	0.9	MP:0030029	wide cranial sutures	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	broad cranial sutures
HP:0010537	Wide cranial sutures	skos:exactMatch	0.9	MP:0030029	wide cranial sutures	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	persistent open cranial sutures
HP:0010537	Wide cranial sutures	skos:exactMatch	0.9	MP:0030029	wide cranial sutures	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	widened cranial sutures
HP:0000154	Wide mouth	skos:exactMatch	0.9	MP:0009881	increased mouth size	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	macrostomia
HP:0000154	Wide mouth	skos:exactMatch	0.9	MP:0031504	increased mouth width	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	broad mouth
HP:0000154	Wide mouth	skos:exactMatch	0.9	MP:0031504	increased mouth width	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	wide mouth
HP:0000154	Wide mouth	skos:exactMatch	0.9	MP:0009881	increased mouth size	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	large mouth
HP:0000431	Wide nasal bridge	skos:exactMatch	0.9	MP:0000449	broad nasal bridge	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	widened nasal bridge
HP:0000431	Wide nasal bridge	skos:exactMatch	0.9	MP:0000449	broad nasal bridge	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	broadened nasal bridge
HP:0000431	Wide nasal bridge	skos:exactMatch	0.9	MP:0000449	broad nasal bridge	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	wide nasal bridge
HP:0002645	Wormian bones	skos:exactMatch	0.9	MP:0030030	Wormian bones	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	extra bones within cranial sutures
HP:0002645	Wormian bones	skos:exactMatch	0.9	MP:0030030	Wormian bones	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	intrasutural bones
HP:0002645	Wormian bones	skos:exactMatch	0.9	MP:0030030	Wormian bones	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	intra sutural bones
HP:0000217	Xerostomia	skos:exactMatch	0.9	MP:0000623	decreased salivation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	reduced salivation
HP:0000217	Xerostomia	skos:exactMatch	0.9	MP:0000624	xerostomia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	exact Synonym	dry mouth
HP:0003119	Abnormal circulating lipid concentration	skos:relatedMatch	0.8	MP:0003949	abnormal circulating lipid level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	dyslipidemia
HP:0003119	Abnormal circulating lipid concentration	skos:relatedMatch	0.8	MP:0003949	abnormal circulating lipid level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	dyslipidaemia
HP:0008669	Abnormal spermatogenesis	skos:relatedMatch	0.8	MP:0001156	abnormal spermatogenesis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	abnormal sperm development
HP:0006485	Agenesis of incisor	skos:relatedMatch	0.8	MP:0000125	absent incisors	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	absence of incisors
HP:0002023	Anal atresia	skos:relatedMatch	0.8	MP:0003130	anal atresia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	imperforate anus
HP:0006308	Atrophy of alveolar ridges	skos:relatedMatch	0.8	MP:0030466	alveolar process atrophy	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	alveolar bone loss
HP:0000567	Chorioretinal coloboma	skos:relatedMatch	0.8	MP:0010718	choroid coloboma	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	choroidal coloboma
HP:0000698	Conical tooth	skos:relatedMatch	0.8	MP:0030499	conical tooth	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	conical teeth
HP:0000621	Entropion	skos:relatedMatch	0.8	MP:0006165	entropion	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	inverted eyelid
HP:0011854	Hemoperitoneum	skos:relatedMatch	0.8	MP:0005435	hemoperitoneum	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	hematoperitoneum
HP:0000822	Hypertension	skos:relatedMatch	0.8	MP:0002842	increased systemic arterial blood pressure	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	high blood pressure
HP:0000327	Hypoplasia of the maxilla	skos:relatedMatch	0.8	MP:0030274	maxillary retrognathia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	retrognathia of upper jaw
HP:0000859	Increased circulating aldosterone concentration	skos:relatedMatch	0.8	MP:0002666	increased circulating aldosterone level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	hyperaldosteronism
HP:0001382	Joint hypermobility	skos:relatedMatch	0.8	MP:0030797	joint laxity	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	joint instability
HP:0001097	Keratoconjunctivitis sicca	skos:relatedMatch	0.8	MP:0013466	keratoconjunctivitis sicca	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	dry eye syndrome
HP:0011540	Levotransposition of the great arteries	skos:relatedMatch	0.8	MP:0031515	l-loop transposition of the great arteries	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	ventricular inversion
HP:0010546	Muscle fibrillation	skos:relatedMatch	0.8	MP:0005424	jerky movement	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	twitching
HP:0011623	Muscular ventricular septal defect	skos:relatedMatch	0.8	MP:0010420	muscular ventricular septal defect	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	ventricular septal defect, muscular
HP:0003218	Oroticaciduria	skos:relatedMatch	0.8	MP:0011765	oroticaciduria	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	orotic aciduria
HP:0001737	Pancreatic cysts	skos:relatedMatch	0.8	MP:0003336	pancreas cyst	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	pancreatic cyst
HP:0007787	Posterior subcapsular cataract	skos:relatedMatch	0.8	MP:0010253	posterior subcapsular cataract	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	posterior subcapsular cataracts
HP:0000107	Renal cyst	skos:relatedMatch	0.8	MP:0003675	kidney cyst	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	cystic kidneys
HP:0000107	Renal cyst	skos:relatedMatch	0.8	MP:0003675	kidney cyst	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	renal cysts
HP:0010290	Short hard palate	skos:relatedMatch	0.8	MP:0003760	decreased palatal length	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	short palate
HP:0000879	Short sternum	skos:relatedMatch	0.8	MP:0004323	sternum hypoplasia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	hypoplastic sternum
HP:0002558	Supernumerary nipple	skos:relatedMatch	0.8	MP:0009723	increased nipple number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	related Synonym	supernumerary nipples
HP:0012730	Aglossia	skos:narrowMatch	0.8	MP:0009905	absent tongue	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	missing tongue
HP:0002293	Alopecia of scalp	skos:narrowMatch	0.8	MP:0000414	alopecia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	baldness
HP:0001284	Areflexia	skos:narrowMatch	0.8	MP:0031122	areflexia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	absent reflexes
HP:0004970	Ascending tubular aorta aneurysm	skos:narrowMatch	0.8	MP:0010470	dilated ascending aorta	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	ascending aorta dilation
HP:0025085	Bloody diarrhea	skos:narrowMatch	0.8	MP:0003292	melena	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	bloody stool
HP:0002181	Cerebral edema	skos:narrowMatch	0.8	MP:0011854	cerebral edema	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	brain swelling
HP:0004493	Craniofacial hyperostosis	skos:narrowMatch	0.8	MP:0030417	craniofacial hyperostosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	overgrowth of craniofacial bones
HP:0004493	Craniofacial hyperostosis	skos:narrowMatch	0.8	MP:0030417	craniofacial hyperostosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	hypertrophy of craniofacial bones
HP:0005465	Facial hyperostosis	skos:narrowMatch	0.8	MP:0030418	facial hyperostosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	hypertrophy of facial bones
HP:0005207	Gastric hypertrophy	skos:narrowMatch	0.8	MP:0003883	enlarged stomach	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	increased stomach size
HP:0000096	Glomerular sclerosis	skos:narrowMatch	0.8	MP:0011377	renal glomerulus fibrosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	renal glomerular fibrosis
HP:0000162	Glossoptosis	skos:narrowMatch	0.8	MP:0031444	glossoptosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	posterior displacement of the tongue
HP:0000256	Macrocephaly	skos:narrowMatch	0.8	MP:0000434	megacephaly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	big head
HP:0000256	Macrocephaly	skos:narrowMatch	0.8	MP:0030316	enlarged neurocranium	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	large calvaria
HP:0001355	Megalencephaly	skos:narrowMatch	0.8	MP:0005238	increased brain size	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	enlarged brain
HP:0000252	Microcephaly	skos:narrowMatch	0.8	MP:0000433	microcephaly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	broad Synonym	small head
HP:0011645	Dilatation of the sinus of Valsalva	skos:broadMatch	0.8	MP:0010483	aortic sinus aneurysm	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	narrow Synonym	sinus of Valsalva aneurysm
HP:0000252	Microcephaly	skos:broadMatch	0.8	MP:0030315	small neurocranium	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	narrow Synonym	small calvarium
HP:0007973	Retinal dysplasia	skos:broadMatch	0.8	MP:0002984	retina hypoplasia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	exact Synonym	narrow Synonym	retinal hypoplasia
HP:0003256	Abnormality of the coagulation cascade	skos:relatedMatch	0.8	MP:0002551	abnormal blood coagulation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	coagulopathy
HP:0004836	Acute promyelocytic leukemia	skos:relatedMatch	0.8	MP:0004049	increased acute promyelocytic leukemia incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	acute promyelocytic leukaemia
HP:0009720	Adenoma sebaceum	skos:relatedMatch	0.8	MP:0013383	increased sebaceous gland adenoma incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	sebaceous adenoma
HP:0002039	Anorexia	skos:relatedMatch	0.8	MP:0011940	decreased food intake	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	anorexia
HP:0001650	Aortic valve stenosis	skos:relatedMatch	0.8	MP:0010463	aorta stenosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	aortic stenosis
HP:0001650	Aortic valve stenosis	skos:relatedMatch	0.8	MP:0006117	aortic valve stenosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	aortic stenosis
HP:0000413	Atresia of the external auditory canal	skos:relatedMatch	0.8	MP:0009707	absent external auditory canal	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	external auditory canal atresia
HP:0000622	Blurred vision	skos:relatedMatch	0.8	MP:0006149	decreased visual acuity	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	blurred vision
HP:0030692	Brain neoplasm	skos:relatedMatch	0.8	MP:0009277	increased brain tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	brain tumour
HP:0030692	Brain neoplasm	skos:relatedMatch	0.8	MP:0009277	increased brain tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	brain tumor
HP:0005506	Chronic myelogenous leukemia	skos:relatedMatch	0.8	MP:0005481	increased chronic myelocytic leukemia incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	chronic myelogenous leukaemia
HP:0005506	Chronic myelogenous leukemia	skos:relatedMatch	0.8	MP:0005481	increased chronic myelocytic leukemia incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	chronic myeloid leukemia
HP:0005506	Chronic myelogenous leukemia	skos:relatedMatch	0.8	MP:0005481	increased chronic myelocytic leukemia incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	chronic myelocytic leukemia
HP:0005506	Chronic myelogenous leukemia	skos:relatedMatch	0.8	MP:0005481	increased chronic myelocytic leukemia incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	chronic myelocytic leukaemia
HP:0005506	Chronic myelogenous leukemia	skos:relatedMatch	0.8	MP:0005481	increased chronic myelocytic leukemia incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	chronic myeloid leukaemia
HP:0031111	Cutaneous hamartoma	skos:relatedMatch	0.8	MP:0009469	increased skin hamartoma incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	skin hamartoma
HP:0033041	Cytokine storm	skos:relatedMatch	0.8	MP:0031066	cytokine storm	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	hypercytokinemia
HP:0031861	Decreased heart rate variability	skos:relatedMatch	0.8	MP:0003929	decreased heart rate variability	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	reduced heart rate variability
HP:6001034	Desmoid tumor	skos:relatedMatch	0.8	MP:0010338	increased desmoid tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	aggressive fibromatosis
HP:0002213	Fine hair	skos:relatedMatch	0.8	MP:0000416	sparse hair	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	thin hair
HP:0100723	Gastrointestinal stroma tumor	skos:relatedMatch	0.8	MP:0009515	increased gastrointestinal stromal tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	gastrointestinal stromal tumor
HP:0100723	Gastrointestinal stroma tumor	skos:relatedMatch	0.8	MP:0009515	increased gastrointestinal stromal tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	gastrointestinal stromal tumour
HP:0025464	Increased reactive oxygen species production	skos:relatedMatch	0.8	MP:0003674	oxidative stress	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	increased ROS production
HP:0002140	Ischemic stroke	skos:relatedMatch	0.8	MP:0006080	brain ischemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	ischaemic stroke
HP:0006267	Large placenta	skos:relatedMatch	0.8	MP:0004260	enlarged placenta	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	large placenta
HP:0001909	Leukemia	skos:relatedMatch	0.8	MP:0002026	increased leukemia incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	leukaemia
HP:6000135	Low semen volume	skos:relatedMatch	0.8	MP:0002687	oligozoospermia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	hypospermia
HP:0000369	Low-set ears	skos:relatedMatch	0.8	MP:0000024	lowered ear position	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	melotia
HP:0100604	Neoplasm of the lip	skos:relatedMatch	0.8	MP:0003780	increased lip tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	lip tumor
HP:0100604	Neoplasm of the lip	skos:relatedMatch	0.8	MP:0003780	increased lip tumor incidence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	related Synonym	exact Synonym	lip tumour
